item_id,translator,seg_id,src_en,hyp_bn,seg_mismatch,cometkiwi,metricx,labse,metricx_err
US-00076,gpt-oss:120b,1,High levels of rheumatoid factor,রিউমাটয়েড ফ্যাক্টরের উচ্চ মাত্রা,0,0.8624205589294434,-0.2472597062587738,0.8300508260726929,0.2472597062587738
US-00076,gpt-oss:120b,2,HLA-B27 positive genotype,এইচএলএ-বি২৭ পজিটিভ জিনোটাইপ,0,0.8641037344932556,-0.8108656406402588,0.7352468967437744,0.8108656406402588
US-00076,gpt-oss:120b,3,Presence of anti-dsDNA antibodies,অ্যান্টি-ডিএসডিএনএ অ্যান্টিবডির উপস্থিতি,0,0.8566449284553528,-0.2961157560348511,0.9118872880935669,0.2961157560348511
US-00076,gpt-oss:120b,4,High levels of creatine phosphokinase,ক্রিয়েটিন ফসফোকাইনেজের উচ্চ মাত্রা,0,0.8591053485870361,-0.5709664225578308,0.8915790915489197,0.5709664225578308
US-00076,gpt-oss:120b,5,Presence of anti-Ro and anti-La antibodies,অ্যান্টি-রো এবং অ্যান্টি-লা অ্যান্টিবডির উপস্থিতি,0,0.8478721380233765,-0.5657163858413696,0.8928504586219788,0.5657163858413696
US-00076,gpt-oss:120b,6,HLA-DR3 positive genotype,এইচএলএ-ডিআর৩ পজিটিভ জিনোটাইপ,0,0.8578051924705505,-0.6777048707008362,0.7555923461914062,0.6777048707008362
US-00077,gpt-oss:120b,0,"A 33-year-old man comes to the physician because of decreased hearing in his right ear for the past 4 months. During this period, he has also had multiple episodes of dizziness and a constant ringing noise in his right ear. Over the past 5 weeks, he has also noticed scant amounts of right-sided ear discharge. He has a history of multiple ear infections since childhood that were treated with antibiotics. Vital signs are within normal limits. Otoscopic examination shows a white pearly mass behind the right tympanic membrane. Placing a 512 Hz tuning fork in the center of the forehead shows lateralization to the right ear. Which of the following is the most appropriate therapy for this patient's symptoms?","৩৩-বছর-বয়সী একজন পুরুষ রোগীর কাছে যান কারণ তার ডান কানে গত ৪ মাস ধরে শোনার ক্ষমতা কমে গেছে। এই সময়কালে, তিনি ডান কানে একাধিক মাথা ঘোরা এবং একটি স্থায়ী ঘণ্টি বাজার শব্দের অভিজ্ঞতা পেয়েছেন। গত ৫ সপ্তাহে, তিনি ডান পাশে কানের নিঃসরণ খুব কম পরিমাণে লক্ষ্য করেছেন। শৈশব থেকে তার বহু কানের সংক্রমণের ইতিহাস রয়েছে যা অ্যান্টিবায়োটিক দিয়ে চিকিৎসা করা হয়েছে। জীবনচিহ্নগুলি স্বাভাবিক সীমার মধ্যে আছে। কর্ণদর্শী পরীক্ষায় ডান টিম্প্যানিক মেমব্রেনের পেছনে সাদা মুক্তা সদৃশ গঠন দেখা যায়। মাথার মাঝখানে ৫১২ হার্টজের টিউনিং ফর্ক রাখলে ডান কানে ল্যাটারালাইজেশন দেখা যায়। নিম্নলিখিতগুলির মধ্যে কোনটি এই রোগীর উপসর্গের জন্য সবচেয়ে উপযুক্ত থেরাপি?",0,0.7723327279090881,-8.624762535095215,0.83747398853302,8.624762535095215
US-00077,gpt-oss:120b,1,Topical ciprofloxacin,স্থানীয় সিপ্রোফ্লক্সাসিন,0,0.8429299592971802,-1.3510265350341797,0.7464221119880676,1.3510265350341797
US-00077,gpt-oss:120b,2,Radiation therapy,বিকিরণ থেরাপি,0,0.8711117506027222,-0.2961203455924988,0.8727517127990723,0.2961203455924988
US-00077,gpt-oss:120b,3,Systemic corticosteroids,সার্বিক কর্টিকোস্টেরয়েড,0,0.8583874106407166,-1.1219048500061035,0.647853672504425,1.1219048500061035
US-00077,gpt-oss:120b,4,Fitting for hearing aids,শ্রবণ যন্ত্রের ফিটিং,0,0.8329803943634033,-0.7938843965530396,0.7513577938079834,0.7938843965530396
US-00077,gpt-oss:120b,5,Surgical excision,শল্যচিকিত্সা দ্বারা অপসারণ,0,0.7335880994796753,-1.190713882446289,0.540282666683197,1.190713882446289
US-00078,gpt-oss:120b,0,"A 14-year-old boy is brought to the physician because of increasing swelling of his legs and generalized fatigue for 1 month. During this period he has also had a productive cough and shortness of breath. He has been unable to carry out his daily activities. He has a history of recurrent respiratory tract infections and chronic nasal congestion since childhood. He has a 3-month history of foul-smelling and greasy stools. He is at 4th percentile for height and weight. His temperature is 37°C (98.6°F), pulse is 112/min, respirations are 23/min, and blood pressure is 104/64 mm Hg. Examination shows clubbing of his fingers and scoliosis. There is 2+ pitting edema of the lower extremities. Jugular venous distention is present. Inspiratory crackles are heard in the thorax. Cardiac examination shows a loud S2. The abdomen is mildly distended and the liver is palpated 2 cm below the right costal margin. Hepato-jugular reflux is present. Which of the following is the most likely diagnosis?","১৪ বছর বয়সী একটি ছেলে ডাক্তারের কাছে আনা হয়েছে তার পায়ের ক্রমবর্ধমান ফোলাভাব এবং সাধারণ ক্লান্তি ১ মাস ধরে হওয়ার কারণে। এই সময়কালে তার উৎপাদনশীল কাশি এবং শ্বাসকষ্টও হয়েছে। তিনি তাঁর দৈনিক কাজগুলো সম্পন্ন করতে অক্ষম ছিলেন। শৈশব থেকে তার পুনরাবৃত্তি শ্বাসযন্ত্রের সংক্রমণ এবং দীর্ঘস্থায়ী নাসারন্ধ্র বন্ধ হওয়ার ইতিহাস রয়েছে। তার ৩ মাসের সময়কাল ধরে দুর্গন্ধযুক্ত ও তেলাক্ত মলত্যাগের ইতিহাস আছে। উচ্চতা এবং ওজন উভয়ের জন্য তিনি চতুর্থ পার্সেন্টাইলে আছেন। তার তাপমাত্রা ৩৭ ডিগ্রি সেলসিয়া (৯৮.৬ ডিগ্রি ফারেনহাইট), পালস ১১২/মিনিট, শ্বাসপ্রশ্বাসের হার ২৩/মিনিট, এবং রক্তচাপ ১০৪/৬৪ মিমি পারদ। পরীক্ষায় তার আঙুলে ক্লাবিং এবং স্কোলিওসিস দেখা যায়। নিম্ন অঙ্গগুলিতে ২+ পিটিং এডেমা রয়েছে। যুগুলার শিরা ফোলাভাব উপস্থিত আছে। শ্বাসপ্রবেশের সময় ক্র্যাকলস থোরাক্সে শোনা যায়। হৃদযন্ত্রের পরীক্ষায় একটি জোরালো এস২ শোনা যায়। বুকের গহ্বর সামান্য ফোলাভাবযুক্ত এবং যকৃত ডান দিকের কস্টাল মার্জিনের নিচে ২ সেন্টিমিটার স্পর্শ করা যায়। হেপাটো-যুগুলার রিফ্লাক্স উপস্থিত আছে। নিচের কোনটি সবচেয়ে সম্ভাব্য নির্ণয়?",0,0.7094094753265381,-6.820318222045898,0.856844425201416,6.820318222045898
US-00078,gpt-oss:120b,1,Myocarditis,মায়োকার্ডাইটিস,0,0.8796097636222839,-0.2619697153568268,0.7243750691413879,0.2619697153568268
US-00078,gpt-oss:120b,2,Extrinsic restrictive lung disease,বহিঃস্থ সীমাবদ্ধ ফুসফুস রোগ,0,0.803829550743103,-2.1897060871124268,0.8707573413848877,2.1897060871124268
US-00078,gpt-oss:120b,3,Minimal change disease,ন্যূনতম পরিবর্তন রোগ,0,0.7388734221458435,-1.6276366710662842,0.9164443612098694,1.6276366710662842
US-00078,gpt-oss:120b,4,Hypertrophic cardiomyopathy,হাইপারট্রোফিক কার্ডিওমায়োপ্যাথি,0,0.8530452251434326,-0.7428183555603027,0.8828579187393188,0.7428183555603027
US-00078,gpt-oss:120b,5,Protein malnutrition,প্রোটিন অপুষ্টি,0,0.8484997749328613,-0.5441182851791382,0.873608410358429,0.5441182851791382
US-00078,gpt-oss:120b,6,α-1 antitrypsin deficiency,আলফা-১ অ্যান্টিট্রিপসিন ঘাটতি,0,0.8677887320518494,-0.20622339844703674,0.8615197539329529,0.20622339844703674
US-00078,gpt-oss:120b,7,Goodpasture syndrome,গুডপাস্টার সিনড্রোম,0,0.8830530047416687,-0.724681556224823,0.7432171106338501,0.724681556224823
US-00078,gpt-oss:120b,8,Cystic fibrosis,সিস্টিক ফাইব্রোসিস,0,0.888803243637085,-0.00873144343495369,0.82924485206604,0.00873144343495369
US-00079,gpt-oss:120b,0,"A 22-year-old college student comes to the physician because of depressed mood and fatigue for the past 5 weeks. He has been feeling sad and unmotivated to attend his college classes. He finds it particularly difficult to get out of bed in the morning. He has difficulty concentrating during lectures and often feels that he is less intelligent compared to his classmates. In elementary school, he was diagnosed with attention deficit hyperactivity disorder and treated with methylphenidate; he stopped taking this medication 4 years ago because his symptoms had improved during high school. He has smoked two packs of cigarettes daily for 8 years; he feels guilty that he has been unable to quit despite numerous attempts. During his last attempt 3 weeks ago, he experienced increased appetite and subsequently gained 3 kg (6 lb 10 oz) in a week. Mental status examination shows psychomotor retardation and restricted affect. There is no evidence of suicidal ideation. Which of the following is the most appropriate pharmacotherapy?","২২ বছর বয়সী কলেজ ছাত্র চিকিৎসকের কাছে আসেন কারণ গত ৫ সপ্তাহ ধরে দুঃখিত মেজাজ এবং ক্লান্তি। তিনি দুঃখিত অনুভব করছেন এবং তার কলেজ ক্লাসে অংশ নিতে অনুপ্রেরণা কম। সকালে বিছানা থেকে ওঠা বিশেষভাবে কঠিন মনে হয়। লেকচার চলাকালীন মনোযোগ কেন্দ্রীভূত করতে অসুবিধা হয় এবং প্রায়ই নিজেকে সহপাঠীদের তুলনায় কম বুদ্ধিমান বলে অনুভব করেন। প্রাথমিক বিদ্যালয়ে, তাকে অ্যাটেনশন ডেফিসিট হাইপারঅ্যাকটিভিটি ডিসঅর্ডার নির্ণয় করা হয়েছিল এবং মেথাইলফেনিডেট দিয়ে চিকিৎসা করা হয়েছিল; তিনি এই ওষুধটি ৪ বছর আগে বন্ধ করে দেন কারণ উচ্চ বিদ্যালয়ে তার উপসর্গগুলি উন্নত হয়েছে। তিনি গত ৮ বছর ধরে দৈনিক দুই প্যাক সিগারেট ধূমপান করেন; বহু প্রচেষ্টা সত্ত্বেও ছাড়তে না পারায় তিনি দোষবোধ করেন। শেষবারের চেষ্টা ৩ সপ্তাহ আগে, তিনি ক্ষুধা বৃদ্ধি অনুভব করেন এবং এক সপ্তাহে ৩ কেজি (৬ পাউন্ড ১০ আউন্স) ওজন বাড়িয়ে নেন। মানসিক অবস্থা পরীক্ষায় সাইকোমোটর ধীরগতি এবং সীমিত আবেগ প্রকাশ দেখা যায়। আত্মহত্যার কোনো চিন্তার প্রমাণ নেই। নিম্নলিখিতগুলির মধ্যে কোনটি সর্বোত্তম ফার্মাকোথেরাপি?",0,0.8327803611755371,-3.0445375442504883,0.896010160446167,3.0445375442504883
US-00079,gpt-oss:120b,1,Amitriptyline,আমিট্রিপটিলিন,0,0.8800685405731201,-0.4173097014427185,0.6798627376556396,0.4173097014427185
US-00079,gpt-oss:120b,2,Mirtazapine,মির্টাজাপিন,0,0.8763988018035889,-3.909268617630005,0.7779085636138916,3.909268617630005
US-00079,gpt-oss:120b,3,Lithium carbonate,লিথিয়াম কার্বনেট,0,0.8941397666931152,-0.9143679141998291,0.8655299544334412,0.9143679141998291
US-00079,gpt-oss:120b,4,Methylphenidate,মেথাইলফেনিডেট,0,0.8788970708847046,-1.7665932178497314,0.8388233184814453,1.7665932178497314
US-00079,gpt-oss:120b,5,Bupropion,বুপ্রোপিয়ন,0,0.876497209072113,-2.919027328491211,0.8493063449859619,2.919027328491211
US-00079,gpt-oss:120b,6,Fluoxetine,ফ্লুক্সিটিন,0,0.8843576312065125,-0.3250379264354706,0.7901164889335632,0.3250379264354706
US-00079,gpt-oss:120b,7,Phenelzine,ফেনেলজাইন,0,0.8594574928283691,-1.484320878982544,0.8638180494308472,1.484320878982544
US-00079,gpt-oss:120b,8,Valproic acid,ভ্যালপ্রোইক অ্যাসিড,0,0.8877281546592712,-0.7866076231002808,0.8591094017028809,0.7866076231002808
US-00080,gpt-oss:120b,0,"A 35-year-old woman comes to the physician because of progressive left flank pain and increased urinary frequency for the past two weeks. Her appetite is normal and she has not had any nausea or vomiting. She has a history of type 1 diabetes mellitus that is poorly controlled with insulin. She is sexually active with her boyfriend, and they use condoms inconsistently. Her temperature is 38° C (100.4° F), pulse is 90/min, and blood pressure is 120/80 mm Hg. The abdomen is soft and there is tenderness to palpation in the left lower quadrant; there is no guarding or rebound. There is tenderness to percussion along the left flank. She complains of pain when her left hip is passively extended. Her leukocyte count is 16,000/mm3 and urine pregnancy test is negative. Urinalysis shows 3+ glucose. An ultrasound of the abdomen shows no abnormalities. Which of the following is the most likely diagnosis?","একজন ৩৫-বছর বয়সী মহিলা দুই সপ্তাহ ধরে ক্রমবর্ধমান বাম পার্শ্বের ব্যথা এবং মূত্রত্যাগের ফ্রিকোয়েন্সি বৃদ্ধি পেয়েছে বলে ডাক্তারের কাছে আসেন। তার ক্ষুধা স্বাভাবিক এবং কোনো বমি বা বমিভাব হয়নি। তিনি টাইপ ১ ডায়াবেটিস মেলিটাসের ইতিহাস রয়েছে যা ইনসুলিন দিয়ে যথাযথভাবে নিয়ন্ত্রিত নয়। তিনি তাঁর বান্ধবীর সঙ্গে যৌন সক্রিয় এবং কন্ডোম অনিয়মিতভাবে ব্যবহার করেন। তার তাপমাত্রা ৩৮ ডিগ্রি সেলসিয়াস (১০০.৪ ডিগ্রি ফারেনহাইট), পাল্স প্রতি মিনিটে ৯০, রক্তচাপ ১২০/৮০ মিমি পারদ। উদর নরম এবং বাম নিম্ন কোয়াড্রান্টে স্পর্শকাতরতা রয়েছে; কোনো গার্ডিং বা রিবাউন্ড নেই। বাম পার্শ্ব বরাবর ট্যাকটাইল ধাক্কায় সংবেদনশীলতা আছে। তিনি যখন বাম হিপ প্যাসিভভাবে প্রসারিত করেন তখন ব্যথা অনুভব করেন। তার লিউকোসাইট গণনা ১৬,০০০ প্রতি ঘন মিলিমিটার এবং মূত্র গর্ভধারণ পরীক্ষা নেগেটিভ। ইউরিনালাইসিসে ৩+ গ্লুকোজ দেখা যায়। পেটের আল্ট্রাসাউন্ডে কোনো অস্বাভাবিকতা পাওয়া যায়নি। নিম্নলিখিতগুলির মধ্যে কোনটি সবচেয়ে সম্ভাব্য নির্ণয়?",0,0.7612530589103699,-5.7691192626953125,0.8804106116294861,5.7691192626953125
US-00080,gpt-oss:120b,1,Urinary tract infection,মূত্রনালীর সংক্রমণ,0,0.8864630460739136,-0.12867295742034912,0.8479740619659424,0.12867295742034912
US-00080,gpt-oss:120b,2,Ectopic pregnancy,ইক্টোপিক গর্ভধারণ,0,0.8557206988334656,-0.08680622279644012,0.8765183687210083,0.08680622279644012
US-00080,gpt-oss:120b,3,Nephrolithiasis,নেফ্রোলিথিয়াসিস,0,0.8870189189910889,-0.40028542280197144,0.888655960559845,0.40028542280197144
US-00080,gpt-oss:120b,4,Psoas muscle abscess,প্সোয়াস পেশী অ্যাবসেস,0,0.7551592588424683,-2.0493078231811523,0.8045803308486938,2.0493078231811523
US-00080,gpt-oss:120b,5,Uterine leiomyoma,গর্ভাশয়ের লেইওমাইোমা,0,0.8706786036491394,-1.6348068714141846,0.9117529392242432,1.6348068714141846
US-00080,gpt-oss:120b,6,Anterior cutaneous nerve entrapment,সামনের ত্বকীয় স্নায়ু আটকে যাওয়া,0,0.8453770875930786,-0.65517258644104,0.8316220045089722,0.65517258644104
US-00080,gpt-oss:120b,7,Appendicitis,অ্যাপেন্ডিসাইটিস,0,0.8572492599487305,-0.28562861680984497,0.5972702503204346,0.28562861680984497
US-00081,gpt-oss:120b,0,"A 24-year-old woman comes to her primary care physician because she has not had a menstrual period for 6 months. She is a competitive runner and has been training heavily for the past year in preparation for upcoming races. She has no family or personal history of serious illness. She has not been sexually active for the past 9 months. Her temperature is 36.9°C (98.4° F), pulse is 51/min, respirations are 12/min, and blood pressure is 106/67 mm Hg. Her BMI is 18.1 kg/m2. Which of the following is the most likely cause of her amenorrhea?","২৪ বছর বয়সী এক নারী তার প্রাথমিক স্বাস্থ্যসেবা ডাক্তারের কাছে আসে কারণ সে গত ৬ মাস ধরে ঋতুচক্রের রক্তপাত পাননি। তিনি একজন প্রতিযোগিতামূলক দৌড়বিদ এবং আসন্ন দৌড়ের প্রস্তুতির জন্য গত এক বছর ধরে তীব্রভাবে প্রশিক্ষণ নিচ্ছেন। তার পরিবার বা নিজের কোনো গুরুতর রোগের ইতিহাস নেই। গত ৯ মাস ধরে তিনি যৌন সক্রিয় ছিলেন না। তার তাপমাত্রা ৩৬.৯ ডিগ্রি সেলসিয়া (৯৮.৪ ডিগ্রি ফারেনহাইট), পাল্স ৫১/মিনিট, শ্বাসপ্রশ্বাসের হার ১২/মিনিট, এবং রক্তচাপ ১০৬/৬৭ মিমি পারদ। তার বিএমআই ১৮.১ কেজি/মি২। নিম্নলিখিতগুলির মধ্যে কোনটি তার অ্যানোমেনোরিয়ার সবচেয়ে সম্ভাব্য কারণ হতে পারে?",0,0.8714562058448792,-1.7276091575622559,0.8325851559638977,1.7276091575622559
US-00081,gpt-oss:120b,1,Autoimmune destruction of thyroid cells,থাইরয়েড কোষের অটোইমিউন ধ্বংস,0,0.8799034357070923,-0.636534571647644,0.80587238073349,0.636534571647644
US-00081,gpt-oss:120b,2,Poor synthetic response of ovarian cells to circulating LH and FSH,পরিবাহিত এলএইচ এবং এফএসএইচ-এ প্রতিক্রিয়ায় ডিম্বাশয় কোষের দুর্বল সংশ্লেষণীয় উত্তর,0,0.757235050201416,-4.188908576965332,0.8007731437683105,4.188908576965332
US-00081,gpt-oss:120b,3,Increased prolactin secretion,বর্ধিত প্রোল্যাকটিন নিঃসরণ,0,0.8711301684379578,-0.31140124797821045,0.8601626753807068,0.31140124797821045
US-00081,gpt-oss:120b,4,Decreased frequency of GnRH release from the hypothalamus,হাইপোথ্যালামাস থেকে জিএনআরএইচ মুক্তির ফ্রিকোয়েন্সি হ্রাস,0,0.839626133441925,-3.5330588817596436,0.8435026407241821,3.5330588817596436
US-00081,gpt-oss:120b,5,Intrauterine adhesions,গর্ভাশয়ের ভিতরের সংযোজন,0,0.764550507068634,-0.9904204607009888,0.6969475746154785,0.9904204607009888
US-00081,gpt-oss:120b,6,Increased LH release and increased ovarian androgen production,বর্ধিত এলএইচ মুক্তি এবং বর্ধিত ডিম্বাশয় অ্যান্ড্রোজেন উৎপাদন,0,0.7698191404342651,-3.2508773803710938,0.9179039001464844,3.2508773803710938
US-00082,gpt-oss:120b,0,"A 61-year-old man comes to the emergency department because of a 3-hour history of pain and redness of both eyes. He has new blurry vision and difficulty opening his eyes in bright surroundings. He has not had any recent trauma. He uses contact lenses daily. He had surgery on his left eye 6 months ago after a penetrative trauma caused by a splinter. His vital signs are within normal limits. Physical examination shows congestion of the perilimbal conjunctivae bilaterally. Visual acuity is decreased bilaterally. Ocular movements are normal. Slit-lamp examination shows a cornea with normal contours and leukocytes in the anterior chambers of both eyes. The eyelids, eyelashes, and lacrimal ducts show no abnormalities. Which of the following is the most likely cause of this patient's condition?","৬১ বছর বয়সী একজন পুরুষ জরুরি বিভাগে আসেন কারণ উভয় চোখের ব্যথা এবং লালচে ভাবের ৩-ঘণ্টা ইতিহাস রয়েছে। তিনি নতুন ঝাপসা দৃষ্টিশক্তি এবং প্রখর আলোতে তার চোখ খুলতে অসুবিধা অনুভব করছেন। সাম্প্রতিক কোনো আঘাত ঘটেনি। তিনি দৈনিক কন্ট্যাক্ট লেন্স ব্যবহার করেন। ছয় মাস আগে একটি টুকরো কাঠের টুকরা দ্বারা সৃষ্ট প্রবেশকারী আঘাতের পর তিনি বাম চোখে সার্জারি করিয়েছিলেন। তার গুরুত্বপূর্ণ চিহ্নগুলি স্বাভাবিক সীমার মধ্যে রয়েছে। শারীরিক পরীক্ষায় উভয় পার্শ্বের পেরিলিমবাল কনজাঙ্ক্টাইভা ভিড়যুক্ত দেখা যায়। দৃষ্টিস্পষ্টতা উভয় চোখে হ্রাস পেয়েছে। চক্ষু গতি স্বাভাবিক। স্লিট-ল্যাম্প পরীক্ষায় উভয় চোখের কর্নিয়া স্বাভাবিক আকৃতি এবং অ্যান্টেরিয়র চেম্বারে লিউকোসাইট দেখা যায়। পালক, পাপড়ি ও ল্যাক্রিমাল নলিতে কোনো অস্বাভাবিকতা নেই। নিম্নলিখিত কোনটি এই রোগীর অবস্থার সবচেয়ে সম্ভাব্য কারণ?",0,0.8120436668395996,-6.077676773071289,0.9081257581710815,6.077676773071289
US-00082,gpt-oss:120b,1,Reactivation of herpes zoster virus,হের্পিস জোস্টার ভাইরাসের পুনরায় সক্রিয়করণ,0,0.8792574405670166,-0.45619964599609375,0.8536785244941711,0.45619964599609375
US-00082,gpt-oss:120b,2,Autoimmune reaction against retinal antigens,রেটিনাল অ্যান্টিজেনের বিরুদ্ধে স্বয়ংপ্রতিরোধী প্রতিক্রিয়া,0,0.8744624853134155,-0.9014623761177063,0.9045984745025635,0.9014623761177063
US-00082,gpt-oss:120b,3,Corneal infection with Pseudomonas aeruginosa,পসুডোমোনাস এ্যারোজিনোসা দ্বারা কর্নিয়ার সংক্রমণ,0,0.8578553199768066,-0.5300977230072021,0.817651629447937,0.5300977230072021
US-00082,gpt-oss:120b,4,Impaired drainage of aqueous humor,অ্যাকুইয়াস হিউমরের নিষ্কাশনে ব্যাঘাত,0,0.8116649389266968,-0.6750713586807251,0.579228401184082,0.6750713586807251
US-00082,gpt-oss:120b,5,Age-related denaturation of lens proteins,বয়স-সম্পর্কিত লেন্স প্রোটিনের ডিন্যাচুরেশন,0,0.836834728717804,-0.9259433150291443,0.8851853609085083,0.9259433150291443
US-00083,gpt-oss:120b,0,"A 17-year-old girl is brought to the physician by her mother for the evaluation of irregular menstrual bleeding. Menses have occurred at 60- to 90-day intervals since menarche at the age of 12 years. Her last menstrual period was 4 weeks ago. She is sexually active with one male partner, and they use condoms consistently. She reports that she currently has no desire to have children. She is 165 cm (5 ft 5 in) tall and weighs 85 kg (187 lb); BMI is 31 kg/m2. Examination shows scattered pustules on the forehead and oily skin. There is coarse hair on the chin and upper lip. Fingerstick blood glucose concentration is 190 mg/dL. A urine pregnancy test is negative. Which of the following is the most appropriate pharmacotherapy?",১৭ বছর বয়সী মেয়ে তার মা তাকে ডাক্তারের কাছে নিয়ে এসেছেন অনিয়মিত মাসিক রক্তপাতের মূল্যায়নের জন্য। মাসিকগুলি ৬০- থেকে ৯০-দিনের অন্তর ঘটেছে যেহেতু মেনার্কে বয়সে ১২ বছর। তার শেষ মাসিক চার সপ্তাহ আগে ছিল। তিনি এক পুরুষ সঙ্গীর সঙ্গে যৌন সক্রিয় এবং তারা ধারাবাহিকভাবে কন্ডোম ব্যবহার করেন। তিনি জানান যে বর্তমানে তিনি সন্তান চাওয়ার ইচ্ছা নেই। তিনি ১৬৫ সেন্টিমিটার (৫ ফুট ৫ ইঞ্চি) লম্বা এবং ওজন ৮৫ কেজি (১৮৭ পাউন্ড); বিএমআই হল ৩১ কেজি/মি২। পরীক্ষায় কপালে ছড়িয়ে থাকা পুসটুল এবং তেলযুক্ত ত্বক দেখা যায়। চিন ও উপরের ঠোঁটে মোটা চুল রয়েছে। ফিঙ্গারস্টিক রক্ত গ্লুকোজ ঘনত্ব ১৯০ মিলিগ্রাম/ডেসিলিটার। মূত্র গর্ভধারণ পরীক্ষার ফলাফল নেতিবাচক। নিম্নলিখিতগুলির মধ্যে কোনটি সবচেয়ে উপযুক্ত ফার্মাকোথেরাপি?,0,0.8112971782684326,-4.260190486907959,0.8259581923484802,4.260190486907959
US-00083,gpt-oss:120b,1,Letrozole,লেট্রোজোল,0,0.8718303442001343,-1.940345048904419,0.8730828166007996,1.940345048904419
US-00083,gpt-oss:120b,2,Danazol,ড্যানাজোল,0,0.8754150867462158,-0.8143470287322998,0.8078943490982056,0.8143470287322998
US-00083,gpt-oss:120b,3,Leuprolide,লিউপ্রোলাইড,0,0.8623037338256836,-0.5162805318832397,0.8063302040100098,0.5162805318832397
US-00083,gpt-oss:120b,4,Clomiphene citrate,ক্লোমিফেন সিট্রেট,0,0.8850977420806885,-1.6583003997802734,0.8020451068878174,1.6583003997802734
US-00083,gpt-oss:120b,5,Metformin,মেটফরমিন,0,0.8912352919578552,-0.4200485348701477,0.8944591283798218,0.4200485348701477
US-00083,gpt-oss:120b,6,Combination oral contraceptives,কম্বিনেশন ওরাল কন্ট্রাসেপ্টিভস,0,0.6358940005302429,-3.203704595565796,0.5679723620414734,3.203704595565796
US-00083,gpt-oss:120b,7,Insulin,ইনসুলিন,0,0.8818296194076538,-0.36288732290267944,0.8571315407752991,0.36288732290267944
US-00084,gpt-oss:120b,0,"A 64-year-old woman comes to the physician for a follow-up examination. She has had difficulty reading for the past 6 months. She tried using multiple over-the-counter glasses with different strengths, but they have not helped. She has hypertension and type 2 diabetes mellitus. Current medications include insulin and enalapril. Her temperature is 37.1°C (98.8°F), pulse is 80/min, and blood pressure is 126/84 mm Hg. The pupils are round and react sluggishly to light. Visual acuity in the left eye is 6/60 and in the right eye counting fingers at 6 feet. Fundoscopy shows pallor of the optic disc bilaterally. The cup-to-disk ratio is 0.7 in the left eye and 0.9 in the right eye (N = 0.3). Which of the following is the most likely diagnosis?","একজন ৬৪ বছর বয়সী নারী ফলো-আপ পরীক্ষার জন্য ডাক্তারের কাছে আসেন। তিনি গত ৬ মাস ধরে পড়তে অসুবিধা অনুভব করছেন। তিনি বিভিন্ন শক্তির একাধিক ওভার-দ্য-কাউন্টার চশমা ব্যবহার করার চেষ্টা করেছেন, তবে সেগুলো সাহায্য করেনি। তার উচ্চ রক্তচাপ এবং টাইপ ২ ডায়াবেটিস মেলিটাস রয়েছে। বর্তমান ওষুধের মধ্যে ইনসুলিন এবং এনালাপ্রিল অন্তর্ভুক্ত। তার তাপমাত্রা ৩৭.১ ডিগ্রি সেলসিয়া (৯৮.৮ ডিগ্রি ফারেনহাইট), ধড়ক ৮০/মিনিট, এবং রক্তচাপ ১২৬/৮৪ মিমি পারদ। পিউপিলগুলি গোলাকার এবং আলোতে ধীরগতিতে প্রতিক্রিয়া করে। বাম চোখে দৃষ্টিশক্তি ৬/৬০ এবং ডান চোখে ছয় ফুট দূরে আঙুল গণনা করা যায়। ফান্ডোসকপি দেখায় উভয় পাশে অপটিক ডিস্কের ফ্যাকাশতা। বাম চোখে কাপ-টু-ডিস্ক অনুপাত ০.৭ এবং ডান চোখে ০.৯ (এন = ০.৩)। নিম্নলিখিতগুলির মধ্যে কোনটি সবচেয়ে সম্ভাব্য নির্ণয়?",0,0.8564724922180176,-2.3946964740753174,0.8930750489234924,2.3946964740753174
US-00084,gpt-oss:120b,1,Hypertensive retinopathy,হাইপারটেনসিভ রেটিনোপ্যাথি,0,0.8316210508346558,-0.3598947525024414,0.8381103873252869,0.3598947525024414
US-00084,gpt-oss:120b,2,Age-related macular degeneration,বয়স-সম্পর্কিত ম্যাকুলার ডেজেনারেশন,0,0.8761434555053711,-0.5186331272125244,0.8084889650344849,0.5186331272125244
US-00084,gpt-oss:120b,3,Diabetic retinopathy,ডায়াবেটিক রেটিনোপ্যাথি,0,0.876579761505127,-0.5038306713104248,0.7868378162384033,0.5038306713104248
US-00084,gpt-oss:120b,4,Open-angle glaucoma,ওপেন-অ্যাঙ্গেল গ্লকোমা,0,0.6957395076751709,-1.8751423358917236,0.7890732884407043,1.8751423358917236
US-00084,gpt-oss:120b,5,"Optic neuritis
""",অপটিক নিউরাইটিস,0,0.836369514465332,-0.6734520196914673,0.7442039251327515,0.6734520196914673
