row_id,src_en,hyp_bn,tier,fluency,acceptable,tags,note
R0113,"A 25-year-old man comes to the physician because of palpitations, sweating, and flushing. Since he was promoted to a manager in a large software company 6 months ago, he has had several episodes of these symptoms when he has to give presentations in front of a large group of people. During these episodes, his thoughts start racing and he fears that his face will “turn red” and everyone will laugh at him. He has tried to avoid the presentations but fears that he might lose his job if he continues to do so. He is healthy except for mild-persistent asthma. He frequently smokes marijuana to calm his nerves. He does not drink alcohol. His only medication is an albuterol inhaler. His pulse is 78/min, respirations are 14/min, and blood pressure is 120/75 mm Hg. Cardiopulmonary examination shows no abnormalities. On mental status examination, the patient appears worried and has a flattened affect. Which of the following is the most appropriate next step in management?
A. Olanzapine therapy
B. Duloxetine therapy
C. Cognitive behavioral therapy
D. Lorazepam therapy
E. Buspirone therapy
F. Propranolol therapy
G. Escitalopram therapy","একজন ২৫ বছর বয়সী পুরুষ রোগী পাল্পিটেশন, ঘাম এবং লালচে হওয়ার অভিযোগ নিয়ে ডাক্তারের কাছে আসেন। তিনি ছয় মাস আগে একটি বড় সফটওয়্যার কোম্পানিতে ম্যানেজার পদে উন্নীত হয়েছেন এবং বড় দলের সামনে উপস্থাপনা দিতে হলে এই ধরনের লক্ষণগুলো ঘটতে থাকে। এ সময় তার চিন্তা দ্রুত চলে যায় এবং তিনি ভয় পান যে তার মুখ “লাল হয়ে যাবে” এবং সবাই তার ওপর হাসবে। তিনি উপস্থাপনাগুলো এড়ানোর চেষ্টা করেছেন, তবে কাজ হারানোর আশঙ্কা থাকায় তা চালিয়ে যাওয়ার ভয় আছে। তিনি মৃদু স্থায়ী হাঁপানি ছাড়া অন্য কোনো রোগ নেই। তিনি প্রায়ই নারকোটিক (মারিজুয়ানা) ব্যবহার করেন nerves শান্ত করতে। অ্যালকোহল পান করেন না। তার একমাত্র ওষুধ হল আলবুটেরল ইনহেলার। তার পালস ৭৮/মিনিট, শ্বাসপ্রশ্বাস ১৪/মিনিট এবং রক্তচাপ ১২০/৭৫ mm Hg। কার্ডিওপালমোনারি পরীক্ষায় কোনো অস্বাভাবিকতা নেই। মানসিক অবস্থা পরীক্ষা দেখায় রোগী উদ্বিগ্ন এবং তার আবেগগত প্রকাশ ফ্ল্যাটেনড। নিম্নলিখিত কোনটি ব্যবস্থাপনায় সবচেয়ে উপযুক্ত পরবর্তী ধাপ হবে?
A. ওলানজাপিন থেরাপি
B. ডুলোক্সেটিন থেরাপি
C. কগনিটিভ বিহেভিয়ারাল থেরাপি
D. লোরাজেপাম থেরাপি
E. বুসপিরোন থেরাপি
F. প্রোপ্রানোলল থেরাপি
G. এসকিটালোপ্রাম থেরাপি",,,,,
R0114,"A 68-year-old man comes to the emergency department because of a 1-week history of worsening bouts of shortness of breath at night. He has had a cough for 1 month. Occasionally, he has coughed up frothy sputum during this time. He has type 2 diabetes mellitus and long-standing hypertension. Two years ago, he was diagnosed with Paget disease of bone during a routine health maintenance examination. He has smoked a pack of cigarettes daily for 20 years. His temperature is 37°C (98.6°F), pulse is 110/min, respirations are 25/min, and blood pressure is 145/88 mm Hg. Current medications include metformin, alendronate, hydrochlorothiazide, and enalapril. Examination shows bibasilar crackles. Cardiac examination shows a dull, low-pitched sound during late diastole that is best heard at the apex. There is no jugular venous distention or peripheral edema. Arterial blood gas analysis on room air shows:
pH 7.46
PCO2 29 mm Hg
PO2 83 mm Hg
HCO3- 18 mEq/L
Echocardiography shows a left ventricular ejection fraction of 55%. Which of the following is the most likely underlying cause of this patient’s current condition?""
A. Destruction of alveolar walls
B. Decreased myocardial contractility
C. Diuretic overdose
D. Myxomatous valve degeneration
E. Systemic arteriovenous fistulas
F. Impaired myocardial relaxation","৬৮ বছর বয়সী একজন পুরুষ জরুরি বিভাগে আসেন কারণ গত এক সপ্তাহ ধরে রাতে শ্বাসকষ্টের আক্রমণ বাড়ছে। তিনি এক মাস ধরে কাশি করছেন এবং মাঝে মাঝে ফ্রোথি নিঃশ্বাসের সাথে কফ নেন। তার টাইপ ২ ডায়াবেটিস মেলিটাস ও দীর্ঘস্থায়ী উচ্চ রক্তচাপ রয়েছে। দুই বছর আগে রুটিন স্বাস্থ্য পরীক্ষা সময় তাকে পেজেট রোগ নির্ণয় করা হয়েছিল। তিনি ২০ বছর ধরে প্রতিদিন এক প্যাকেট সিগারেট ধূমপান করেন। তার তাপমাত্রা ৩৭°C (৯৮.৬°F), পালস ১১০/মিনিট, শ্বাসপ্রশ্বাস ২৫/মিনিট এবং রক্তচাপ ১৪৫/৮৮ mm Hg। বর্তমান ওষুধের মধ্যে রয়েছে মেটফরমিন, আলেনড্রোনেট, হাইড্রোক্লোরোথায়াজাইড এবং এনালাপ্রিল। পরীক্ষায় বাইনাসিলার ক্র্যাকলস দেখা যায়। হৃদযন্ত্র পরীক্ষা দেখায় দেরি ডায়াস্টোলের সময় অ্যাপেক্সে সর্বোত্তম শোনা যায় একটি ধূসর, নিম্নস্বরে শব্দ। কোনও জাগুলার ভেইন ফোলা বা পারিফেরাল এডিমা নেই। রুম এয়ারে আর্টেরিয়াল ব্লাড গ্যাস বিশ্লেষণ:
pH 7.46
PCO2 29 mm Hg
PO2 83 mm Hg
HCO3- 18 mEq/L
ইকোকার্ডিওগ্রাফি দেখায় বাম ভেন্ট্রিকুলার ইজেকশন ফ্র্যাকশন 55%। নিম্নলিখিত কোনটি রোগীর বর্তমান অবস্থার সবচেয়ে সম্ভাব্য অন্তর্নিহিত কারণ?
A. অ্যালভিয়োলার প্রাচীরের ধ্বংস
B. হৃৎপেশীর সংকোচনের ক্ষমতা হ্রাস
C. ডায়ুরেটিক ওভারডোজ
D. মাইক্সোমাটাস ভ্যালভের অবক্ষয়
E. সিস্টেমিক আর্টারিওভেনাস ফিস্টুলা
F. হৃৎপেশীর শিথিলতা ব্যাহত হওয়া",,,,,
R0115,"A 4-hour-old male newborn has perioral discoloration for the past several minutes. Oxygen by nasal cannula does not improve the cyanosis. He was delivered by cesarean delivery at 37 weeks' gestation to a 38-year-old woman, gravida 3, para 2. Apgar scores were 8 and 9 at 1 and 5 minutes, respectively. The mother has type 2 diabetes mellitus that was well-controlled during the pregnancy. She has not received any immunizations since her childhood. The newborn's temperature is 37.1°C (98.8°F), pulse is 170/min, respirations are 55/min, and blood pressure is 80/60 mm Hg. Pulse oximetry shows an oxygen saturation of 85%. Cardiopulmonary examination shows a 2/6 holosystolic murmur along the lower left sternal border. The abdomen is soft and non-tender. Echocardiography shows pulmonary arteries arising from the posterior left ventricle, and the aorta rising anteriorly from the right ventricle. Which of the following is the most appropriate next step in the management of this patient?
A. Reassurance
B. Prostaglandin E1 administration
C. Indomethacin administration
D. Surgical repair
E. Obtain a CT Angiography
""","একটি ৪ ঘণ্টা বয়সী পুরুষ নবজাতক কয়েক মিনিট ধরে মুখের চারপাশে রঙ পরিবর্তন দেখাচ্ছে। নাসিক ক্যানুলার মাধ্যমে অক্সিজেন দেওয়া সত্ত্বেও সায়ানোসিস উন্নত হয়নি। তিনি ৩৭ সপ্তাহ গর্ভধারণে ৩৮ বছর বয়সী, গ্রাভিডা ৩, পারা ২ নারী থেকে সিজেরিয়ান ডেলিভারি দ্বারা জন্মেছেন। অ্যাপগার স্কোর ১ ও ৫ মিনিটে যথাক্রমে ৮ এবং ৯ ছিল। মা গর্ভাবস্থায় ভালভাবে নিয়ন্ত্রিত টাইপ ২ ডায়াবেটিস মেলিটাস রোগী এবং শৈশব থেকে কোনো টিকাদান পাননি। নবজাতকের তাপমাত্রা ৩৭.১°C (৯৮.৮°F), পালস ১৭০/মিনিট, শ্বাসপ্রশ্বাস ৫৫/মিনিট, রক্তচাপ ৮০/৬০ mm Hg। পাল্স অক্সিমেট্রি দেখায় অক্সিজেন স্যাচুরেশন ৮৫%। কার্ডিওফুসফুসীয় পরীক্ষায় বাম নিম্ন স্তনবর্ডার বরাবর ২/৬ হোলোসিস্টলিক মর্মর শোনা যায়। পেট নরম ও অ-সংবেদনশীল। ইকোকার্ডিয়োগ্রাফিতে দেখা যায় ফুসফুসের ধমনীসমূহ পশ্চাৎ বাম ভেন্ট্রিকেল থেকে উদ্ভূত, এবং অর্টা ডান ভেন্ট্রিকেল থেকে সামনের দিকে উঠে আসছে। নিম্নলিখিত কোনটি রোগীর ব্যবস্থাপনার সর্বোত্তম পরবর্তী পদক্ষেপ?
A. আশ্বাস প্রদান
B. প্রোস্টাগ্ল্যান্ডিন ই১ (PGE1) প্রয়োগ
C. ইনডোমেথাসিন প্রয়োগ
D. শল্যচিকিৎসা মেরামত
E. সিটি অ্যানজিওগ্রাফি করা",,,,,
R0116,"A 50-year-old woman comes to the physician because of intermittent pain and numbness in her right hand for 6 weeks. She has a pins-and-needles sensation that worsens at night and is relieved when she shakes her hand. She also has episodic left knee pain throughout the day. She has a history of hypertension controlled with lisinopril. She takes over-the-counter medications for constipation. Her BMI is 35 kg/m2. Her mother has a history of rheumatoid arthritis. She looks fatigued. Her pulse is 57/min and blood pressure is 120/75 mm Hg. On physical examination, there is normal range of motion in the wrists and digits. Sensation is decreased to light touch in the thumb and index finger. There is no thenar muscle atrophy. Deep tendon reflexes are 1+ and there is mild edema in the legs. Which of the following treatments is most likely to benefit the patient?
A. L-thyroxine
B. Methotrexate
C. Ibuprofen
D. Surgical decompression
E. Oral prednisone","একজন ৫০ বছর বয়সী নারী ডাক্তারের কাছে আসছেন কারণ তার ডান হাতের মাঝে মাঝে ব্যথা ও অসাড়তা হয়েছে ৬ সপ্তাহ ধরে। রাতে এই পিন-এন্ড-নিডল (চুলকানি) অনুভূতি বাড়ে এবং হাত নাড়া দিলে কমে যায়। তিনি দিনের মধ্যে বাম হাঁটুর মাঝেমধ্যে ব্যথাও অনুভব করেন। তার উচ্চ রক্তচাপের ইতিহাস আছে যা লিসিনোপ্রিল দিয়ে নিয়ন্ত্রিত। তিনি কোষ্ঠকাঠিন্যের জন্য ওভার-দ্য-কাউন্টার ঔষধ গ্রহণ করেন। তাঁর BMI ৩৫ কেজি/মি2। তাঁর মায়ের রিউমাটয়েড আর্থ্রাইটিসের ইতিহাস আছে। তিনি ক্লান্ত দেখাচ্ছেন। তার পালস ৫৭/মিনিট এবং রক্তচাপ ১২০/৭৫ mm Hg। শারীরিক পরীক্ষায় কব্জি ও আঙুলে স্বাভাবিক গতির পরিসীমা দেখা যায়। থাম্ব ও ইনডেক্স ফিঙ্গারে হালকা স্পর্শের সংবেদন কমে আছে। থেনার পেশিতে কোনো ক্ষয় নেই। ডিপ টেন্ডন রিফ্লেক্স ১+ এবং পায়ে সামান্য ইডিমা রয়েছে। নিম্নলিখিত কোন চিকিৎসা রোগীর জন্য সবচেয়ে উপকারী হবে?
A. এল-থাইরক্সিন
B. মেথোট্রেক্সেট
C. আইবুপ্রোফেন
D. শল্যচিকিৎসা ডিকম্প্রেশন
E. ওরাল প্রেডনিসোন",,,,,
R0117,"A 65-year-old Asian woman comes to the physician for a routine health maintenance examination. On questioning, she has had occasional night sweats during the past 2 months. She has not had fevers or weight loss. Seven months ago, she had an acute myocardial infarction and was treated with percutaneous coronary intervention. She has hypertension, hyperlipidemia, and gastroesophageal reflux disease. She has smoked one pack of cigarettes daily for 37 years. Current medications include aspirin, atorvastatin, ramipril, metoprolol, and esomeprazole. She is 178 cm (5 ft 10 in) tall and weighs 89 kg (207 lbs); BMI is 29.7 kg/m2. Her temperature is 37.4°C (99.3°F), pulse is 84/min, respirations are 18/min, and blood pressure is 145/80 mm Hg. The lungs are clear to auscultation. Cardiac examination shows an S4. There is a nontender skin lesion near the right large toenail. A photograph of the lesion is shown. The remainder of the examination shows no abnormalities. Which of the following is the most likely diagnosis?
A. Cholesterol embolism
B. Traumatic subungual hemorrhage
C. Malignant melanoma
D. Onychomycosis
E. Squamous cell carcinoma","৬৫ বছর বয়সী এশীয় এক নারী রুটিন স্বাস্থ্য রক্ষণাবেক্ষণ পরীক্ষার জন্য ডাক্তারের কাছে আসেন। প্রশ্নোত্তরে তিনি গত দুই মাসে মাঝে মাঝেই রাতের ঘাম হওয়ার কথা জানান, তবে জ্বর বা ওজন হ্রাসের কোনো অভিযোগ নেই। সাত মাস আগে তিনি তীব্র মায়োকার্ডিয়াল ইনফার্কশন (হৃদরোগ) হয়েছিল এবং পারকুটেনিয়াস করোনারি ইন্টারভেনশনের মাধ্যমে চিকিৎসা পেয়েছিলেন। তার উচ্চ রক্তচাপ, হাইপারলিপিডেমিয়া ও গ্যাস্ট্রোইসোফেজিয়াল রিফ্লাক্স রোগ রয়েছে। তিনি ৩৭ বছর ধরে প্রতিদিন এক প্যাকেট সিগারেট ধূমপান করেন। বর্তমান ঔষধের মধ্যে আছে অ্যাস্পিরিন, এটরভাস্টাটিন, রামিপ্রিল, মেটোপ্রোলল এবং এসোমেপ্রাজোল। তার উচ্চতা ১৭৮ সেমি (৫ ফুট ১০ ইঞ্চি) ও ওজন ৮৯ কেজি (২০৭ পাউন্ড); BMI ২৯.৭ কেজি/মি2। তাপমাত্রা ৩৭.৪°C (৯৯.৩°F), পালস ৮৪/মিনিট, শ্বাসপ্রশ্বাস ১৮/মিনিট এবং রক্তচাপ ১৪৫/৮০ mmHg। ফুসফুসের শব্দ স্বাভাবিক; হৃদযন্ত্রে S4 ধ্বনি পাওয়া যায়। ডান বড় পায়ের নখের কাছাকাছি একটি অ-ব্যথাযুক্ত ত্বকের ক্ষত রয়েছে, যার ছবি প্রদর্শিত হয়েছে। বাকি পরীক্ষায় কোনো অসামঞ্জস্য দেখা যায় না। নিম্নলিখিতগুলোর মধ্যে কোনটি সবচেয়ে সম্ভাব্য নির্ণয়?
A. কোলেস্টেরল এমবোলিজম
B. আঘাতজনিত নখের নিচের রক্তক্ষরণ
C. ম্যালিগন্যান্ট মেলানোমা
D. অনিকোমাইসিস (নখের ছত্রাক সংক্রমণ)
E. স্কোয়ামাস সেল কার্সিনোমা",,,,,
R0118,"A 22-year-old man is brought to the emergency department 25 minutes after an episode of violent jerky movements of his arms and legs. He has no recollection of the episode. The episode lasted for 3-4 minutes. His girlfriend reports that he has not been sleeping well over the past month. He is only oriented to place and person. His temperature is 37°C (98.6°F), pulse is 99/min, respirations are 18/min, and blood pressure is 110/80 mm Hg. Neurologic examination shows no focal findings. A complete blood count as well as serum concentrations of glucose, electrolytes, and calcium are within the reference range. Urine toxicology screening is negative. An MRI of the brain shows no abnormalities. Which of the following is the most appropriate next step in management?
A. Lorazepam
B. Lumbar puncture
C. Serum prolactin level
D. Tilt table test
E. Electroencephalography
F. Lamotrigine","একজন ২২ বছর বয়সী পুরুষকে জরুরি বিভাগে আনা হয়েছে, যখন তিনি হাতে ও পায়ে হিংস্র জের্কি নড়াচড়ার একটি এপিসোড থেকে ২৫ মিনিট পর পৌঁছেছেন। তিনি সেই ঘটনার স্মৃতি না রাখেন। এই এপিসোডটি ৩-৪ মিনিট স্থায়ী ছিল। তার বান্ধবী জানান যে গত এক মাসে তিনি যথেষ্ট ঘুমাতে পারছেন না। বর্তমানে তিনি কেবল স্থান ও ব্যক্তির প্রতি সচেতন। তার তাপমাত্রা ৩৭°C (৯৮.৬°F), পালস ৯৯/মিনিট, শ্বাসপ্রশ্বাস ১৮/মিনিট, রক্তচাপ ১১০/৮০ mm Hg। স্নায়বিক পরীক্ষায় কোনো ফোকাল লক্ষণ দেখা যায়নি। সম্পূর্ণ রক্ত গণনা এবং গ্লুকোজ, ইলেক্ট্রোলাইট ও ক্যালসিয়ামের সিরাম ঘনত্ব সবই রেফারেন্স সীমার মধ্যে। মূত্র টক্সিকোলজি স্ক্রিনিং নেগেটিভ। মস্তিষ্কের MRI তে কোনো অস্বাভাবিকতা দেখা যায়নি। নিম্নলিখিতগুলির মধ্যে কোনটি সর্বোত্তম পরবর্তী ব্যবস্থাপনা পদক্ষেপ?
A. লোরাজেপাম
B. লম্বার পাঙ্কচার
C. সিরাম প্রোল্যাকটিন স্তর
D. টিল্ট টেবিল পরীক্ষা
E. ইলেক্ট্রোএনসেফালোগ্রাফি
F. লামোট্রিজিন",,,,,
R0119,"A 72-year-old man is brought to the physician by his son because of gradually progressive yellow discoloration of his skin and generalized pruritus for the past 2 weeks. During this period, his appetite has decreased and he has had a 6.3-kg (14-lb) weight loss. He reports that his stool appears pale and his urine is very dark. Three years ago, he had an episode of acute upper abdominal pain that was treated with IV fluids, NSAIDs, and dietary modification. He has stopped drinking alcohol since then; he used to drink 1-2 beers daily for 40 years. He has smoked a pack of cigarettes daily for the past 50 years. His vital signs are within normal limits. Physical examination shows yellowing of the conjunctivae and skin. The abdomen is soft and nontender; a soft, cystic mass is palpated in the right upper quadrant. Serum studies show:
Bilirubin, total 5.6 mg/dL
Direct 4.8 mg/dL
Alkaline phosphatase 192 U/L
AST 32 U/L
ALT 34 U/L
Abdominal ultrasonography shows an anechoic cystic mass in the subhepatic region and dilation of the intrahepatic and extrahepatic bile ducts. Which of the following is the most likely diagnosis?""
A. Pancreatic adenocarcinoma
B. Acute cholangitis
C. Choledocholithiasis
D. Alcoholic hepatitis
E. Cholecystitis
F. Budd-Chiari syndrome
G. Pancreatic pseudocyst","৭২ বছর বয়সী একজন পুরুষকে তার পুত্র ডাক্তারকের কাছে নিয়ে এসেছে, কারণ গত দুই সপ্তাহ ধরে ধীরে ধীরে ত্বকের হলদে রঙ পরিবর্তন এবং সর্বত্র চুলকানি হচ্ছে। এই সময়ের মধ্যে তার ক্ষুধা কমেছে এবং তিনি ৬.৩ কেজি (১৪ পাউন্ড) ওজন হারিয়েছেন। তিনি জানান যে মল ফিকে দেখাচ্ছে এবং প্রস্রাব খুব গাঢ়। তিন বছর আগে, তাকে তীব্র উপরের পেটের ব্যথার একটি এপিসোড হয়েছিল যা আইভি তরল, এনএসএআইডি এবং ডায়েট পরিবর্তনের মাধ্যমে চিকিৎসা করা হয়েছিল। তখন থেকে তিনি মদ্যপান বন্ধ করেছেন; পূর্বে ৪০ বছর ধরে দিনে ১-২টি বিয়ার পান করতেন। তিনি গত ৫০ বছর ধরে প্রতিদিন এক প্যাকেট সিগারেট ধূমপান করেন। তার গুরুত্বপূর্ণ চিহ্নগুলো স্বাভাবিক সীমার মধ্যে। শারীরিক পরীক্ষায় কনজাংটিভা ও ত্বকে হলদে রঙ দেখা যায়। পেট নরম এবং অসংবেদনশীল; ডান উপরের কোয়াড্র্যান্টে একটি নরম, সিস্টিক গঠন স্পর্শ করা যায়। সিরাম পরীক্ষা দেখায়:
বিলিরুবিন, মোট ৫.৬ mg/dL
ডাইরেক্ট ৪.৮ mg/dL
অ্যালকালাইন ফসফাটেজ ১৯২ U/L
AST ৩২ U/L
ALT ৩৪ U/L
পেটের আলট্রাসাউন্ডে সাবহেপাটিক অঞ্চলে একটি অ্যানেকোইক সিস্টিক গঠন এবং ইনট্রাহেপাটিক ও এক্সট্রাহেপাটিক পিত্তনালীর প্রসারণ দেখা যায়। নিম্নলিখিতগুলির মধ্যে কোনটি সবচেয়ে সম্ভাব্য নির্ণয়?
A. প্যানক্রিয়াটিক অ্যাডেনোকারসিনোমা
B. তীব্র কোলাঙ্গাইটিস
C. কোলেডোকোলিথিয়াসিস
D. অ্যালকোহলিক হেপাটাইটিস
E. কোলেসিস্টাইটিস
F. বাড-চিয়ারি সিন্ড্রোম
G. প্যানক্রিয়াটিক সিউডোস্যাস্ট",,,,,
R0120,"A 13-year-old boy is brought to the emergency department because of pain in his right knee for the past week. The pain is exacerbated by jogging and climbing up stairs. He has no history of trauma to the knee. He is otherwise healthy. He is an active member of his school's gymnastics team. His vital signs are within normal limits. Examination of the right knee shows a tender swelling at the proximal tibia; range of motion is full. Knee extension against resistance causes pain in the anterior proximal tibia. The remainder of the examinations shows no abnormalities. X-ray of the right knee shows anterior tibial soft tissue swelling with fragmentation of the tibial tuberosity. Which of the following is the most appropriate next step?
A. Intratendinous injection of triamcinolone
B. Administration of oral ketorolac
C. Perform joint aspiration
D. Open reduction of the tuberosity
E. Perform excision of the tibial tuberosity
F. Administration of oral methotrexate
G. Perform a bone biopsy
H. Application of a lower leg cast
""","একজন ১৩ বছর বয়সী ছেলে এক সপ্তাহ ধরে তার ডান হাঁটুর ব্যথার জন্য জরুরি বিভাগে আনা হয়েছে। দৌড়ানো এবং সিঁড়ি ওঠা হলে ব্যথা বাড়ে। হাঁটুতে কোনো আঘাতের ইতিহাস নেই। তিনি অন্যথায় সুস্থ। তিনি তাঁর স্কুলের জিমন্যাস্টিক্স টিমের সক্রিয় সদস্য। তার গুরুত্বপূর্ণ চিহ্নগুলো স্বাভাবিক সীমার মধ্যে। ডান হাঁটুর পরীক্ষা দেখায় প্রোক্সিমাল টিবিয়াতে কোমল ফোলাভাব; গতি পরিসীমা পূর্ণ। প্রতিরোধের বিরুদ্ধে হাঁটু প্রসারণে অ্যান্টেরিয়র প্রোক্সিমাল টিবিয়াতে ব্যথা হয়। বাকি পরীক্ষাগুলোতে কোনো অসামান্যতা দেখা যায় না। ডান হাঁটুর এক্স-রে দেখায় অ্যান্টেরিয়র টিবিয়াল সফট টিস্যু ফোলাভাব এবং টিবিয়াল টিউবেরোসিটি ভাঙ্গন। নিম্নলিখিতগুলির মধ্যে কোনটি সবচেয়ে উপযুক্ত পরবর্তী পদক্ষেপ?
A. ট্রায়ামসিনোলোনের ইনট্রাটেনডিনাস ইঞ্জেকশন
B. মৌখিক কেটোরোলাক প্রদান
C. সংযোগস্থল থেকে তরল শোষণ (অ্যাস্পিরেশন) করা
D. টিউবেরোসিটির ওপেন রিডাকশন করা
E. টিবিয়াল টিউবেরোসিটি অপসারণ (এক্সিশন) করা
F. মৌখিক মেথোট্রেক্সেট প্রদান
G. হাড়ের বায়োপসি করা
H. নিম্নাঙ্গে কাস্ট প্রয়োগ করা",,,,,
R0121,"A 63-year-old man comes to the physician for the evaluation of a skin lesion on his chest. He first noticed the lesion 2 months ago and thinks that it has increased in size since then. The lesion is not painful or pruritic. He has type 2 diabetes mellitus, hypercholesterolemia, and glaucoma. The patient has smoked 1 pack of cigarettes daily for the last 40 years and drinks two to three beers on the weekend. Current medications include metformin, atorvastatin, topical timolol, and a multivitamin. Vital signs are within normal limits. The lesion is partly elevated on palpation and does not change its form on pinching. A photograph of the lesion is shown. Which of the following is the most likely diagnosis?
A. Malignant melanoma
B. Dermatofibroma
C. Keratoacanthoma
D. Lentigo maligna
E. Seborrheic keratosis
F. Compound melanocytic nevus
G. Pyogenic granuloma
H. Basal cell carcinoma","একজন ৬৩ বছর বয়সী পুরুষ চেস্টে একটি ত্বকের লেশনের মূল্যায়নের জন্য ডাক্তারের কাছে আসেন। তিনি প্রথমে এই লেশনটি দুই মাস আগে লক্ষ্য করেন এবং মনে করেন তখন থেকে এটি আকারে বৃদ্ধি পেয়েছে। লেশনটি ব্যথা বা চুলকানি সৃষ্টি করে না। রোগীর টাইপ ২ ডায়াবেটিস মেলিটাস, হাইপারকোলেস্টেরলেমিয়া এবং গ্লুকোমা রয়েছে। তিনি গত ৪০ বছর ধরে প্রতিদিন এক প্যাকেট সিগারেট ধূমপান করেন এবং সপ্তাহান্তে দুই থেকে তিনটি বিয়ার পান করেন। বর্তমান ওষুধগুলোর মধ্যে আছে মেটফরমিন, অ্যাটরভাস্ট্যাটিন, টোপিকাল টাইমোলল এবং একটি মাল্টিভিটামিন। ভাইটাল সাইনস স্বাভাবিক সীমার মধ্যে রয়েছে। লেশনটি স্পর্শে আংশিকভাবে উঁচু হয় এবং চিমটে ধরলে এর আকৃতি পরিবর্তন হয় না। লেশনের একটি ফটো দেখানো হয়েছে। নিম্নলিখিতগুলোর মধ্যে কোনটি সবচেয়ে সম্ভাব্য নির্ণয়?
A. ম্যালিগন্যান্ট মেলানোমা
B. ডার্মাটোফাইব্রোমা
C. কেরাটোঅ্যাক্যান্থোমা
D. লেন্টিগো মালিগনা
E. সেবোরিক কেরাটোসিস
F. যৌগিক মেলানোসাইটিক নেভাস
G. পায়োজেনিক গ্র্যানুলোমা
H. বেসাল সেল কার্সিনোਮਾ",,,,,
R0122,"A 22-year-old college student comes to the physician because of depressed mood and fatigue for the past 5 weeks. He has been feeling sad and unmotivated to attend his college classes. He finds it particularly difficult to get out of bed in the morning. He has difficulty concentrating during lectures and often feels that he is less intelligent compared to his classmates. In elementary school, he was diagnosed with attention deficit hyperactivity disorder and treated with methylphenidate; he stopped taking this medication 4 years ago because his symptoms had improved during high school. He has smoked two packs of cigarettes daily for 8 years; he feels guilty that he has been unable to quit despite numerous attempts. During his last attempt 3 weeks ago, he experienced increased appetite and subsequently gained 3 kg (6 lb 10 oz) in a week. Mental status examination shows psychomotor retardation and restricted affect. There is no evidence of suicidal ideation. Which of the following is the most appropriate pharmacotherapy?
A. Amitriptyline
B. Mirtazapine
C. Lithium carbonate
D. Methylphenidate
E. Bupropion
F. Fluoxetine
G. Phenelzine
H. Valproic acid","একজন ২২ বছর বয়সী কলেজ ছাত্র ডাক্তারের কাছে আসেন কারণ গত ৫ সপ্তাহ ধরে তিনি বিষণ্ণ মেজাজ ও ক্লান্তি অনুভব করছেন। তিনি দুঃখিত এবং তার কলেজ ক্লাসে অংশ নিতে অনুপ্রেরণা হারিয়েছেন। সকালে বিছানা থেকে ওঠা বিশেষভাবে কঠিন হয়ে পড়েছে। লেকচারে মনোযোগ দিতে সমস্যা হয় এবং প্রায়শই মনে করেন যে তিনি সহপাঠীদের তুলনায় কম বুদ্ধিমান। প্রাথমিক বিদ্যালয়ে তাকে অ্যাটেনশন ডেফিসিট হাইপারঅ্যাকটিভিটি ডিসঅর্ডার নির্ণয় করা হয়েছিল এবং মেথাইলফেনিডেট দিয়ে চিকিৎসা করা হয়; উচ্চ বিদ্যালয়ে তার উপসর্গ উন্নত হওয়ায় তিনি ৪ বছর আগে এই ওষুধটি বন্ধ করে দেন। তিনি ৮ বছর ধরে প্রতিদিন দুই প্যাক সিগারেট ধূমপান করেন; বহুবার চেষ্টা করার পরেও ছাড়তে না পারায় তিনি দোষবোধ করেন। শেষবারের প্রচেষ্টা থেকে ৩ সপ্তাহ আগে, তার ক্ষুধা বাড়ে এবং এক সপ্তাহে তিনি ৩ কেজি (৬ পাউন্ড ১০ আউন্স) ওজন বৃদ্ধি পান। মানসিক অবস্থা পরীক্ষায় সাইকোমোটর ধীরগতি এবং সীমিত আবেগ প্রকাশ দেখা যায়। আত্মহত্যার কোনো চিন্তা নেই। নিম্নলিখিতগুলির মধ্যে কোনটি সবচেয়ে উপযুক্ত ফার্মাকোথেরাপি?
A. অ্যামিট্রিপটিলিন
B. মির্টাজাপিন
C. লিথিয়াম কার্বোনেট
D. মেথাইলফেনিডেট
E. বুপ্রোপিয়ন
F. ফ্লুওক্সেটিন
G. ফেনেলজাইন
H. ভ্যালপ্রোইক অ্যাসিড",,,,,
