row_id,src_en,hyp_bn,tier,fluency,acceptable,tags,note
R0085,"A 20-year-old college student comes to the physician because she has been extremely sad for the past 3 weeks and has to cry constantly. Three weeks ago, her boyfriend left her after they were together for 4 years. She has no appetite and has had a 2.3-kg (5.1-lb) weight loss. She has missed several classes because she could not stop crying or get out of bed. She thinks about her ex-boyfriend all the time. She says that she experienced similar symptoms for about 2 months after previous relationships ended. The patient is 158 cm (5 ft 2 in) tall and weighs 45 kg (100 lb); BMI is 18 kg/m2. Her temperature is 36.1°C (97°F), pulse is 65/min, and blood pressure is 110/60 mm Hg. Physical examination shows no abnormalities. On mental status examination she appears sad and cries easily. Which of the following is the most likely diagnosis?
A. Borderline personality disorder
B. Bereavement
C. Adjustment disorder with depressed mood
D. Persistent depressive disorder
E. Major depressive disorder
F. Acute stress disorder
G. Anorexia nervosa","২০ বছর বয়সী একটি কলেজ শিক্ষার্থী ডাক্তারের কাছে এসেছেন কারণ তিনি গত তিন সপ্তাহ ধরে অত্যন্ত দুঃখিত এবং ক্রমাগত কাঁদছেন। তিন সপ্তাহ আগে, তার প্রেমিক চার বছরের সম্পর্কের পর তাকে ছেড়ে চলে গিয়েছিলেন। তার ক্ষুধা নেই এবং ২.৩ কেজি (৫.১ পাউন্ড) ওজন কমেছে। তিনি কয়েকটি ক্লাস মিস করেছেন কারণ থেমে না থাকা কাঁদা বা বিছানা থেকে ওঠা সম্ভব হচ্ছিল না। তিনি সব সময়ই তার প্রাক্তন প্রেমিকের কথা ভাবেন। তিনি বলেন যে পূর্ববর্তী সম্পর্ক শেষ হওয়ার পরও প্রায় দুই মাস ধরে একই রকম লক্ষণ অনুভব করেছিলেন। রোগীর উচ্চতা ১৫৮ সেমি (৫ ফুট ২ ইঞ্চি) এবং ওজন ৪৫ কেজি (১০০ পাউন্ড); BMI ১৮ কেজি/মি2। তার তাপমাত্রা ৩৬.১°C (৯৭°F), পাল্স ৬৫/মিনিট, রক্তচাপ ১১০/৬০ mm Hg। শারীরিক পরীক্ষায় কোনো অস্বাভাবিকতা দেখা যায়নি। মানসিক অবস্থা পরীক্ষা দেখায় তিনি দুঃখী এবং সহজে কাঁদেন। নিম্নলিখিতগুলির মধ্যে কোনটি সবচেয়ে সম্ভাব্য নির্ণয়?
A. বর্ডারলাইন পার্সোনালিটি ডিসঅর্ডার
B. শোকগ্রস্ত অবস্থা
C. ডিপ্রেসিভ মুড সহ অ্যাডজাস্টমেন্ট ডিজঅর্ডার
D. দীর্ঘস্থায়ী ডিপ্রেসিভ ডিসঅর্ডার
E. গুরুতর বিষণ্নতা ব্যাধি
F. আকস্মিক স্ট্রেস ডিজঅর্ডার
G. অনোরেক্সিয়া নার্ভোসা",,,,,
R0087,"A 68-year-old man comes to the physician for a routine health maintenance examination. His wife has noticed that his left eye looks smaller than his right eye. He has had left shoulder and arm pain for 3 months. He has hypertension and coronary artery disease. Current medications include enalapril, metoprolol, aspirin, and atorvastatin. His medical history is significant for gonorrhea, for which he was treated in his 30's. He has smoked two packs of cigarettes daily for 35 years. He does not drink alcohol. His temperature is 37°C (98.6°F), pulse is 71/min, and blood pressure is 126/84 mm Hg. The pupils are unequal; when measured in dim light, the left pupil is 3 mm and the right pupil is 5 mm. There is drooping of the left eyelid. The remainder of the examination shows no abnormalities. Application of apraclonidine drops in both eyes results in a left pupil size of 5 mm and a right pupil size of 4 mm. Which of the following is the most appropriate next step in management?
A. Applanation tonometry
B. Erythrocyte sedimentation rate
C. Rapid plasma reagin
D. CT scan of the chest
E. Anti-acetylcholine receptor antibodies","একজন ৬৮ বছর বয়সী পুরুষ রুটিন স্বাস্থ্য রক্ষণাবেক্ষণ পরীক্ষার জন্য ডাক্তারের কাছে আসেন। তার স্ত্রী লক্ষ্য করেছেন যে তার বাম চোখ ডান চোখের তুলনায় ছোট দেখাচ্ছে। তিনি গত ৩ মাস ধরে বাম কাঁধ ও বাহুর ব্যথা অনুভব করছেন। তাঁর উচ্চ রক্তচাপ এবং করোনারি আর্টারি রোগ রয়েছে। বর্তমান ওষুধগুলোর মধ্যে আছে এনালাপ্রিল, মেটোপ্রোলল, অ্যাসপিরিন এবং এটরভাস্টাটিন। তার চিকিৎসা ইতিহাসে গনোরিয়া উল্লেখযোগ্য, যা তিনি ত্রিশের দশকে চিকিৎসা করিয়েছিলেন। তিনি ৩৫ বছর ধরে প্রতিদিন দুই প্যাক সিগারেট ধূমপান করেন। অ্যালকোহল পান করেন না। তাঁর তাপমাত্রা ৩৭°C (৯৮.৬°F), পালস ৭১/মিনিট, এবং রক্তচাপ ১২৬/৮৪ mm Hg। চোখের শিরা অসম; কম আলোতে মাপলে বাম পিউপিল ৩ mm এবং ডান পিউপিল ৫ mm। বাম চোখের পলক ঝুলে আছে। পরীক্ষার বাকী অংশে কোনো অস্বাভাবিকতা দেখা যায়নি। দুটোই চোখে আপ্রাক্লোনিডিন টিপলে বাম পিউপিলের আকার হয় ৫ mm এবং ডান পিউপিলের আকার হয় ৪ mm। নিম্নলিখিতগুলোর মধ্যে কোনটি সর্বোত্তম পরবর্তী ব্যবস্থাপনা পদক্ষেপ?
A. অ্যাপ্লেশন টোনোমেট্রি
B. ইরিথ্রোসাইট সেডিমেন্টেশন রেট (ESR)
C. র‍্যাপিড প্লাজমা রেগেইন (RPR) পরীক্ষা
D. বুকের সিটি স্ক্যান
E. অ্যান্টি-অ্যাসিটাইলকোলিন রিসেপ্টর অ্যান্টিবডি",,,,,
R0088,"A 17-year-old high school student comes to the physician because of a 6-month history of insomnia. On school nights, he goes to bed around 11 p.m. but has had persistent problems falling asleep and instead studies at his desk until he feels sleepy around 2 a.m. He does not wake up in the middle of the night. He is worried that he does not get enough sleep. He has significant difficulties waking up on weekdays and has repeatedly been late to school. At school, he experiences daytime sleepiness and drinks 1-2 cups of coffee in the mornings. He tries to avoid daytime naps. On the weekends, he goes to bed around 2 a.m. and sleeps in until 10 a.m., after which he feels rested. He has no history of severe illness and does not take medication. Which of the following most likely explains this patient's sleep disorder?
A. Delayed sleep-wake disorder
B. Psychophysiologic insomnia
C. Advanced sleep-wake disorder
D. Irregular sleep-wake disorder
E. Non-24 h sleep-wake disorder
F. Inadequate sleep hygiene","একজন ১৭ বছর বয়সী উচ্চ বিদ্যালয়ের ছাত্র ৬ মাসের অনিদ্রার ইতিহাস নিয়ে ডাক্তারের কাছে আসেন। স্কুলের রাতে, তিনি প্রায় রাত ১১টায় শোয়া যান কিন্তু ঘুমিয়ে পড়তে ধারাবাহিক সমস্যার মুখোমুখি হন এবং পরিবর্তে ডেস্কে বসে পড়াশোনা করেন যতক্ষণ না তিনি রাত ২টার দিকে ঘুমঘুম করতে শুরু করেন। তিনি রাতে মাঝপথে জেগে ওঠেন না। তিনি উদ্বিগ্ন যে পর্যাপ্ত ঘুম পাচ্ছেন না। সপ্তাহের দিনগুলোতে তিনি সকালে উঠতে কঠিনতা অনুভব করেন এবং বারবার স্কুলে দেরি হয়ে যান। স্কুলে, তিনি দিনের বেলা নিদ্রালুতা অনুভব করেন এবং সকালবেলায় ১-২ কাপ কফি পান করেন। তিনি দিনের ন্যাপ এড়ানোর চেষ্টা করেন। সপ্তাহান্তে, তিনি প্রায় রাত ২টায় শোয়া যান এবং সকাল ১০টা পর্যন্ত ঘুমিয়ে থাকেন, এরপর তিনি বিশ্রামপ্রাপ্ত বোধ করেন। তার কোনো গুরুতর রোগের ইতিহাস নেই এবং তিনি কোনো ওষুধ গ্রহণ করেন না। নিম্নলিখিত কোনটি সবচেয়ে সম্ভাব্যভাবে এই রোগীর নিদ্রা ব্যাধি ব্যাখ্যা করে?
A. বিলম্বিত ঘুম-জাগরণ ব্যাধি
B. মানসিক-দেহগত অনিদ্রা
C. অগ্রসর ঘুম-জাগরণ ব্যাধি
D. অনিয়মিত ঘুম-জাগরণ ব্যাধি
E. নন-২৪ ঘন্টার ঘুম-জাগরণ ব্যাধি
F. নিদ্রা স্বাস্থ্যবিধির অভাব",,,,,
R0089,"A 21-year-old college student comes to the physician for intermittent palpitations. She does not have chest pain or shortness of breath. The symptoms started 2 days ago, on the night after she came back to her dormitory after a 4-hour-long bus trip from home. A day ago, she went to a party with friends. The palpitations have gotten worse since then and occur more frequently. The patient has smoked 5 cigarettes daily for the past 3 years. She drinks 4-6 alcoholic beverages with friends once or twice a week and occasionally uses marijuana. She is sexually active with her boyfriend and takes oral contraceptive pills. She does not appear distressed. Her pulse is 100/min and irregular, blood pressure is 140/85 mm Hg, and respirations are at 25/min. Physical examination shows a fine tremor in both hands, warm extremities, and swollen lower legs. The lungs are clear to auscultation. An ECG is shown below. Which of the following is the most appropriate next step in management?
A. Measure TSH levels
B. Observe and wait
C. Administer intravenous adenosine
D. Measure D-Dimer levels
E. Administer subcutaneous enoxaparin
F. Send urine toxicology","২১ বছর বয়সী কলেজ শিক্ষার্থী অন্তর্বর্তী প্যালপিটেশন (হৃদস্পন্দনের অস্বাভাবিকতা) নিয়ে ডাক্তারের কাছে আসেন। তার কোনো বুকে ব্যথা বা শ্বাসকষ্ট নেই। লক্ষণগুলো দুই দিন আগে শুরু হয়, যখন তিনি বাড়ি থেকে চার ঘণ্টার বাস ভ্রমণের পর ডরমিটরিতে ফিরে এসেছিলেন। একদিন আগে তিনি বন্ধুদের সঙ্গে পার্টিতে গিয়েছিলেন। তখন থেকে প্যালপিটেশন আরও বেড়েছে এবং ঘনঘন হচ্ছে। রোগী গত তিন বছর ধরে প্রতিদিন পাঁচটি সিগারেট ধূমপান করেন। সপ্তাহে এক বা দুইবার বন্ধুদের সঙ্গে চার থেকে ছয় গ্লাস অ্যালকোহল পান করেন এবং মাঝে মাঝে মারিজুয়ানা ব্যবহার করেন। তিনি বয়ফ্রেন্ডের সাথে যৌন সক্রিয় এবং মৌখিক গর্ভনিরোধক গ্রহণ করছেন। তিনি উদ্বিগ্ন দেখাচ্ছেন না। তার পালস প্রতি মিনিটে ১০০, অনিয়মিত; রক্তচাপ ১৪০/৮৫ mm Hg; শ্বাসপ্রশ্বাস প্রতি মিনিটে ২৫। শারীরিক পরীক্ষায় উভয় হাতে সূক্ষ্ম কম্পন, অঙ্গগুলি গরম এবং নিচের পা ফোলা দেখা যায়। শ্বাসযন্ত্র শোনার সময় পরিষ্কার। নীচে ইসিজি (ইলেক্ট্রোকার্ডিওগ্রাম) দেখানো আছে। নিম্নলিখিতগুলোর মধ্যে কোনটি সর্বাধিক উপযুক্ত পরবর্তী ব্যবস্থাপনা পদক্ষেপ?
A. টি-এস-এইচ (থাইরয়েড স্টিমুলেটিং হরমোন) স্তর মাপুন
B. পর্যবেক্ষণ করুন এবং অপেক্ষা করুন
C. শিরায় ইনট্রাভেনাস অ্যাডেনোসিন দিন
D. ডি-ডাইমার (D-dimer) স্তর মাপুন
E. সাবকিউটেনিয়াস (চামড়ার নিচে) এনোক্সাপ্যারিন দিন
F. মূত্রের টক্সিকোলজি পরীক্ষা পাঠান",,,,,
R0091,"An 8-year old boy is brought to the emergency department because he has been lethargic and has had several episodes of nausea and vomiting for the past day. He has also had increased thirst over the past two months. He has lost 5.4 kg (11.9 lbs) during this time. He is otherwise healthy and has no history of serious illness. His temperature is 37.5 °C (99.5 °F), blood pressure is 95/68 mm Hg, pulse is 110/min, and respirations are 30/min. He is somnolent and slightly confused. His mucous membranes are dry. Laboratory studies show:
Hemoglobin 16.2 g/dL
Leukocyte count 9,500/mm3
Platelet count 380,000/mm3
Serum
Na+ 130 mEq/L
K+ 5.5 mEq/L
Cl- 99 mEq/L
HCO3- 16 mEq/L
Creatinine 1.2 mg/dL
Glucose 570 mg/dL
Ketones positive
Blood gases, arterial
pH 7.25
pCO2 21 mm Hg
Which of the following is the most appropriate next step in management?""
A. Intravenous hydration with 0.9% normal saline and insulin
B. Intravenous hydration with 5% dextrose solution and 0.45% normal saline
C. Intravenous hydration with 0.45% normal saline and insulin
D. Intravenous hydration with 0.9% normal saline and potassium chloride
E. Intravenous hydration with 5% dextrose solution and potassium chloride
F. Intravenous insulin therapy
G. Intravenous sodium bicarbonate
""","একজন ৮ বছর বয়সী ছেলে জরুরি বিভাগে আনা হয়েছে কারণ তিনি গত একদিন ধরে অলস অবস্থায় ছিলেন এবং বহুবার বমি ও বমিভাবের অভিজ্ঞতা পেয়েছেন। অতিরিক্ত দুই মাস ধরে তার তৃষ্ণা বৃদ্ধি পেয়েছে। এই সময়ে তিনি ৫.৪ কেজি (১১.৯ পাউন্ড) ওজন কমিয়েছেন। অন্যথায় তিনি সুস্থ এবং কোনো গুরুতর রোগের ইতিহাস নেই। তার শারীরিক পরীক্ষা: তাপমাত্রা ৩৭.৫ °C (৯৯.৫ °F), রক্তচাপ ৯৫/৬৮ mm Hg, পালস ১১০/মিনিট, শ্বাসপ্রশ্বাস ৩০/মিনিট। তিনি নিদ্রালু এবং সামান্য বিভ্রান্ত। তার মিউকাস ঝিল্লি শুকনো। ল্যাবরেটরি ফলাফল: হিমোগ্লোবিন ১৬.২ g/dL; লিউকোসাইট গণনা ৯,৫০০/mm3; প্লেটলেট গণনা ৩৮০,০০০/mm3; সিরাম Na+ ১৩০ mEq/L, K+ ৫.৫ mEq/L, Cl- ৯৯ mEq/L, HCO3- ১৬ mEq/L, ক্রিয়াটিনিন ১.২ mg/dL, গ্লুকোজ ৫৭০ mg/dL, কিটোনস পজিটিভ; রক্ত গ্যাস (ধমনীীয়) pH ৭.২৫, pCO2 ২১ mm Hg। নিম্নলিখিতগুলির মধ্যে কোনটি সর্বোত্তম পরবর্তী ব্যবস্থাপনা পদক্ষেপ?
A. ইন্ট্রাভেনাস হাইড্রেশন ০.৯% নরমাল স্যালাইন এবং ইনসুলিন সহ
B. ইন্ট্রাভেনাস হাইড্রেশন ৫% ডেক্সট্রোজ সমাধান এবং ০.৪৫% নরমাল স্যালাইন সহ
C. ইন্ট্রাভেনাস হাইড্রেশন ০.৪৫% নরমাল স্যালাইন এবং ইনসুলিন সহ
D. ইন্ট্রাভেনাস হাইড্রেশন ০.৯% নরমাল স্যালাইন এবং পটাশিয়াম ক্লোরাইড সহ
E. ইন্ট্রাভেনাস হাইড্রেশন ৫% ডেক্সট্রোজ সমাধান এবং পটাশিয়াম ক্লোরাইড সহ
F. ইন্ট্রাভেনাস ইনসুলিন থেরাপি
G. ইন্ট্রাভেনাস সোডিয়াম বায়োকার্বোনেট",,,,,
R0092,"A 60-year-old man comes to the physician because of recurrent nose bleeds that occur with light trauma or at random times during the day. Over the past 6 months, the patient has felt weak and fatigued and has had a 10-kg (22-lb) weight loss. He has poor appetite and describes abdominal discomfort. He does not have night sweats. His pulse is 72/min, blood pressure is 130/70 mm Hg, and his temperature is 37.5°C (99.5°F). The spleen is palpated 10 cm below the left costal margin. Multiple bruises are noted on both upper extremities. Laboratory studies show.
Hemoglobin 9.8 g/dL
Hematocrit 29.9%
Leukocyte count 4,500/mm3
Neutrophils 30%
Platelet count 74,000/mm3
Serum
Lactate dehydrogenase 410 IU/L
A peripheral blood smear detects tartrate-resistant acid phosphatase activity. Which of the following is the most appropriate initial treatment for this patient?""
A. Transfusion of packed red blood cells
B. Cyclophosphamide
C. Transfusion of platelets
D. Rituximab
E. Melphalan
F. Cladribine","একজন ৬০ বছর বয়সী পুরুষ হালকা আঘাত বা দিনের যেকোনো সময় র‍্যান্ডমভাবে নাক থেকে রক্তপাতের পুনরাবৃত্তি হওয়ার জন্য ডাক্তারের কাছে আসেন। গত ৬ মাসে রোগী দুর্বলতা ও ক্লান্তি অনুভব করছেন এবং ১০ কেজি (২২ পাউন্ড) ওজন কমেছেন। তার ক্ষুধা কম এবং তিনি পেটের অস্বস্তি বর্ণনা করেন। রাতে ঘাম পান না। তার পালস ৭২/মিনিট, রক্তচাপ ১৩০/৭০ mm Hg, তাপমাত্রা ৩৭.৫°C (৯৯.৫°F)। ডানদিকের কোস্টাল মার্জিনের নিচে ১০ সেমি দূরে পলিপার গৃহীত হয়েছে। উভয় উপরের অঙ্গের উপর একাধিক চোট দেখা যায়। ল্যাবরেটরি ফলাফল দেখায়:  
হিমোগ্লোবিন ৯.৮ g/dL  
হিমাটোক্রিট ২৯.৯%  
শ্বেত রক্তকণিকা সংখ্যা ৪,৫০০/mm3  
নিউট্রোফিল ৩০%  
প্লেটলেট সংখ্যা ৭৪,০০০/mm3  
সিরাম ল্যাক্টেট ডিহাইড্রোজেনেজ ৪১০ IU/L  
একটি পারিফেরাল রক্ত স্মিয়ার টার্টারেট-রেসিস্ট্যান্ট অ্যাসিড ফসফাটেজ কার্যকলাপ সনাক্ত করে। নিম্নলিখিতগুলোর মধ্যে কোনটি এই রোগীর জন্য সবচেয়ে উপযুক্ত প্রাথমিক চিকিৎসা?
A. প্যাকড লাল রক্তকণিকা (RBC) ট্রান্সফিউশন
B. সাইক্লোফসফামাইড
C. প্লেটলেটের ট্রান্সফিউশন
D. রিটুক্সিম্যাব
E. মেলফালেন
F. ক্লাড্রিবিন",,,,,
R0093,"A 28-year-old woman, gravida 2, para 1, at 14 weeks' gestation, comes to the physician with a 3-day history of abnormal vaginal discharge. She has not had fever, chills, or abdominal pain. One week ago, her 2-year-old daughter had a urinary tract infection that quickly resolved after antibiotic therapy. The patient reports that she is sexually active with one male partner and they do not use condoms. Vital signs are within normal limits. Pelvic examination shows an inflamed and friable cervix. There is mucopurulent, foul-smelling discharge from the cervical os. There is no uterine or cervical motion tenderness. Vaginal pH measurement shows a pH of 3.5. Which of the following is the most appropriate initial step in management?
A. Wet mount preparation
B. Amine test
C. Urine analysis and culture
D. Nucleic acid amplification test
E. Potassium hydroxide preparation","একজন ২৮ বছর বয়সী নারী, gravida 2, para 1, গর্ভধারণের ১৪ সপ্তাহে, তিন দিনের অস্বাভাবিক যোনি নিঃসরণের ইতিহাস নিয়ে ডাক্তারের কাছে আসেন। তার জ্বর, কাঁপুনি বা পেটের ব্যথা নেই। এক সপ্তাহ আগে, তার দুই বছর বয়সী মেয়ে ইউরিনারি ট্র্যাক্ট ইনফেকশন (UTI) হয়েছিল যা অ্যান্টিবায়োটিক থেরাপি দিয়ে দ্রুত সেরে গিয়েছে। রোগী জানান তিনি একজন পুরুষ পার্টনারের সঙ্গে যৌন সক্রিয় এবং কন্ডোম ব্যবহার করেন না। ভিটাল সাইন স্বাভাবিক সীমার মধ্যে। পেলভিক পরীক্ষায় প্রদাহিত ও নরম সার্ভিক্স দেখা যায়। সার্ভিক্যাল অস্থি থেকে মিউকোপিউরুলেন্ট, দুর্গন্ধযুক্ত নিঃসরণ রয়েছে। গর্ভাশয় বা সার্ভিক্যাল মোশন টেন্ডারনেস নেই। যোনির pH পরিমাপে pH ৩.৫ পাওয়া যায়। নিম্নলিখিতগুলোর মধ্যে কোনটি সর্বোত্তম প্রাথমিক ব্যবস্থাপনা ধাপ?
A. ওয়েট মাউন্ট প্রস্তুতি
B. অ্যামিন টেস্ট
C. মূত্র বিশ্লেষণ ও কালচার
D. নিউক্লিক অ্যাসিড অ্যমপ্লিফিকেশন টেস্ট
E. পটাশিয়াম হাইড্রোক্সাইড প্রস্তুতি",,,,,
R0098,"A 67-year-old woman comes to the physician for the evaluation of bilateral knee pain for the past year. She reports that the pain is worse with movement and is relieved with rest. She has type 2 diabetes mellitus. The patient says her mother takes leflunomide for a “joint condition.” The patient's medications include metformin and a multivitamin. She is 165 cm (5 ft 5 in) tall and weighs 85 kg (187 lb); BMI is 31.2 kg/m2. Vital signs are within normal limits. Physical examination shows pain both in complete flexion and extension, crepitus on joint movement, and joint stiffness and restricted range of motion of both knees. X-ray of the knee joints shows irregular joint space narrowing, subchondral sclerosis, osteophytes, and several subchondral cysts. There is no reddening or swelling. Which of the following is the most appropriate pharmacotherapy?
A. Intra-articular glucocorticoid injections
B. Administration of ibuprofen
C. Administration of infliximab
D. Administration of celecoxib
E. Administration of oral prednisolone
F. Administration of methotrexate","৬৭ বছর বয়সী এক নারী গত এক বছরের জন্য দ্বিপাক্ষিক হাঁটুর ব্যথা নিয়ে ডাক্তারের কাছে আসেন। তিনি জানান যে চলাচলের সময় ব্যথা বাড়ে এবং বিশ্রামে কমে যায়। তার টাইপ ২ ডায়াবেটিস মেলিটাস আছে। রোগীর মা “সংযোগস্থল সংক্রান্ত রোগ” এর জন্য লেফ্লুনোমাইড গ্রহণ করেন। রোগীর বর্তমান ওষুধের মধ্যে রয়েছে মেটফরমিন এবং একটি মাল্টিভিটামিন। তিনি ১৬৫ সেমি (৫ ফুট ৫ ইঞ্চি) উচ্চতা এবং ৮৫ কেজি (১৮৭ পাউন্ড) ওজন; BMI ৩১.২ কেজি/মি2। গুরুত্বপূর্ণ চিহ্নগুলো স্বাভাবিক সীমার মধ্যে। শারীরিক পরীক্ষায় সম্পূর্ণ বাঁকানো ও প্রসারণে উভয় হাঁটুর ব্যথা, গতি করার সময় ক্রেপিটাস, জয়েন্টের কঠোরতা এবং গতিসীমা হ্রাস দেখা যায়। হাঁটুয়ের এক্স-রে দেখায় অনিয়মিত সংযোগস্থল ফাঁকা সংকোচন, সাবকন্ড্রাল স্ক্লেরোসিস, অস্টিওফাইট ও কয়েকটি সাবকন্ড্রাল সিস্ট। কোনো লালভাব বা ফুলে ওঠা নেই। নিম্নলিখিত কোনটি সর্বাধিক উপযুক্ত ঔষধীয় চিকিৎসা?
A. ইন্ট্রা-আর্থিকুলার গ্লুকোকর্টিকয়েড ইনজেকশন
B. আইবুপ্রোফেনের ব্যবহার
C. ইনফ্লিক্সিম্যাবের ব্যবহার
D. সেলেকক্সিবের ব্যবহার
E. মৌখিক প্রেডনিসোলোনের ব্যবহার
F. মেথোট্রেক্সেটের ব্যবহার",,,,,
R0099,"A 9-year-old boy is brought to the physician for a well-child examination. His mother says his teachers report him being easily distracted, lagging behind his classmates in most of the subjects, and frequently falling asleep during class. She says that her son has complained of leg pain on multiple occasions. He is at the 45th percentile for height and 35th percentile for weight. Vital signs are within normal limits. Examination shows ptosis and a high-arched palate. Muscle strength is decreased in the face and hands. Muscle strength of the quadriceps and hamstrings is normal. Sensation is intact. Percussion of the thenar eminence causes the thumb to abduct and then relax slowly. Which of the following is the most likely diagnosis?
A. Becker muscular dystrophy
B. Hyperkalemic periodic paralysis
C. Spinal muscular atrophy
D. McArdle disease
E. Myotonic dystrophy
F. Juvenile dermatomyositis
G. Duchenne muscular dystrophy
""","একজন ৯ বছর বয়সী ছেলে ভাল-শিশু পরীক্ষার জন্য ডাক্তারের কাছে আনা হয়েছে। তার মা বলেন যে শিক্ষকরা জানিয়েছেন তিনি সহজে মনোযোগ হারান, অধিকাংশ বিষয়ের ক্ষেত্রে সহপাঠীদের পিছিয়ে থাকেন এবং ক্লাসের সময় প্রায়ই ঘুমিয়ে পড়েন। এছাড়া তিনি বহুবার পা ব্যথার অভিযোগ করেছেন। উচ্চতা ৪৫তম পার্সেন্টাইলে ও ওজন ৩৫তম পার্সেন্টাইলে রয়েছে। গুরুত্বপূর্ণ চিহ্নগুলো স্বাভাবিক সীমার মধ্যে। পরীক্ষায় পটোসিস এবং উঁচু-আর্কড পালেট দেখা যায়। মুখ ও হাতে পেশীর শক্তি কমে আছে, তবে কোয়াড্রিসেপস ও হ্যামস্ট্রিংয়ের শক্তি স্বাভাবিক। সংবেদনশীলতা অক্ষত। থেনার এমিনেন্সের পারকুশন করলে বড় আঙুলটি বিচ্ছিন্ন হয় এবং ধীরে ধীরে শিথিল হয়। নিম্নলিখিতগুলির মধ্যে কোনটি সবচেয়ে সম্ভাব্য নির্ণয়?
A. বেকার মস্কুলার ডিসট্রফি
B. হাইপারক্যালেমিক পর্যায়ক্রমিক প্যারালিসিস
C. স্পাইনাল মস্কুলার অ্যাট্রোফি
D. ম্যাকআর্ডল রোগ
E. মায়োটোনিক ডিসট্রফি
F. যুবক ডার্মাটোমাইসাইটিস
G. ডুচেন মস্কুলার ডিসট্রফি",,,,,
R0101,"A 29-year-old, gravida 1 para 0, at 10 weeks' gestation comes to the physician for progressively worsening emesis, nausea, and a 2-kg (4.7-lb) weight loss over the past 2 weeks. The most recent bouts of vomiting occur around 3-4 times a day, and she is stressed that she had to take a sick leave from work the last 2 days. She is currently taking ginger and vitamin B6 with limited relief. Her pulse is 80/min, blood pressure is 100/60 mmHg, and respiratory rate is 13/min. Orthostatic vital signs are within normal limits. The patient is alert and oriented. Her abdomen is soft and nontender. Urinalysis shows no abnormalities. Her hematocrit is 40%. Venous blood gas shows:
pH 7.43
pO2 42 mmHg
pCO2 54 mmHg
HCO3- 31 mEq/L
SO2 80%
In addition to oral fluid resuscitation, which of the following is the most appropriate next step in management?""
A. IV fluid resuscitation
B. Administration of supplemental oxygen
C. Scheduled meal times
D. Monitoring and stress counseling
E. PO bismuth subsalicylate
F. Trial of metoclopramide
G. Discontinuation of ginger and vitamin B6
H. Addition of doxylamine","একজন ২৯ বছর বয়সী গর্ভবতী (গ্রাভিডা ১ পারা ০), যিনি গর্ভধারণের ১০ সপ্তাহে আছেন, তিনি ক্রমশ বাড়তে থাকা বমি, বমিভাব এবং গত দুই সপ্তাহে ২ কেজি ওজন হ্রাসের জন্য ডাক্তারের কাছে আসেন। সাম্প্রতিককালে প্রতিদিন প্রায় ৩-৪ বার বমি হয়, এবং শেষ দুই দিন কাজ থেকে অসুস্থ ছুটি নিতে হয়েছে বলে তিনি চাপগ্রস্ত। বর্তমানে তিনি আদা এবং ভিটামিন বি৬ গ্রহণ করছেন তবে তাতে সীমিত স্বস্তি পাচ্ছেন। তার পালস ৮০/মিনিট, রক্তচাপ ১০০/৬০ mmHg, শ্বাসের হার ১৩/মিনিট। অরথোস্ট্যাটিক সাইনস নরমাল সীমার মধ্যে। রোগী সচেতন ও দিশা জানেন। পেট নরম এবং স্পর্শে ব্যথা নেই। ইউরিনালাইসিসে কোনো অসামান্যতা দেখা যায়নি। হিমাটোক্রিট ৪০%। শিরা রক্ত গ্যাস দেখায়: pH 7.43, pO2 42 mmHg, pCO2 54 mmHg, HCO3- 31 mEq/L, SO2 80%。 মৌখিক তরল পুনরুজ্জীবনের পাশাপাশি, নিম্নলিখিত কোনটি ব্যবস্থাপনার সর্বোত্তম পরবর্তী ধাপ হবে?
A. IV তরল রিসাসিটেশন
B. অতিরিক্ত অক্সিজেন প্রদান
C. নির্ধারিত খাবারের সময়সূচি
D. মনিটরিং এবং স্ট্রেস কাউন্সেলিং
E. মৌখিক বিসমথ সাবসালিসিলেট
F. মেটোক্লোপ্রামাইডের ট্রায়াল
G. আদা ও ভিটামিন বি৬ বন্ধ করা
H. ডক্সিলামিন যোগ করা",,,,,
